agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_name_length,start_point,end_point,is_urban
BMTC,#FFFFFF,Not Available,269B,Vidyaranyapura - Kempegowda Bus Station,BR999,0,3,39,Vidyaranyapura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,V-319CT,Kempegowda Bus Station - White Field TTMC,BR4057,0,3,41,Kempegowda Bus Station,White Field TTMC,0
BMTC,#FFFFFF,Not Available,KDL-BTP,Bagmane Teck Park - Kudlu Gate,BR3578,0,3,30,Bagmane Teck Park,Kudlu Gate,0
BMTC,#FFFFFF,Not Available,201HA,Avalahalli BDA Park - Vivekanagara,BR191,0,3,34,Avalahalli BDA Park,Vivekanagara,0
BMTC,#FFFFFF,Not Available,TPR-SBS,Shivajinagar Bus Station - Thippuru,BR4002,0,3,35,Shivajinagar Bus Station,Thippuru,1
BMTC,#FFFFFF,Not Available,JPV-12,BANASHANKARI TTMC - Kempegowda Bus Station,BR3464,0,3,42,BANASHANKARI TTMC,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,JPV-13,Kempegowda Bus Station - HAL Main Gate,BR3466,0,3,38,Kempegowda Bus Station,HAL Main Gate,0
BMTC,#FFFFFF,Not Available,JPV-10,Kempegowda Bus Station - Avalahalli BDA Park,BR3463,0,3,44,Kempegowda Bus Station,Avalahalli BDA Park,0
BMTC,#FFFFFF,Not Available,KMT-GPS,KR Market - Government Sub-Urban Press,BR3617,0,3,38,KR Market,Government Sub-Urban Press,1
BMTC,#FFFFFF,Not Available,V-226HSR-1,HSR BDA Complex - Wonderla Amusement Park,BR4038,0,3,41,HSR BDA Complex,Wonderla Amusement Park,0
BMTC,#FFFFFF,Not Available,PK-290G,Shivajinagar Bus Station - Vidyasagara Bus Stoop,BR3868,0,3,48,Shivajinagar Bus Station,Vidyasagara Bus Stoop,1
BMTC,#FFFFFF,Not Available,ADT-YST5,Adithi School - Yelahanka 5th Phase,BR2602,0,3,35,Adithi School,Yelahanka 5th Phase,0
BMTC,#FFFFFF,Not Available,226MB,Manchanabele - Krishnarajendra Market,BR457,0,3,37,Manchanabele,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,KDH-VNC,Kadirenahalli Village - Vinayakanagara Cross D-43,BR3575,0,3,49,Kadirenahalli Village,Vinayakanagara Cross D-43,0
BMTC,#FFFFFF,Not Available,V-502GA,Yeshwanthpur TTMC - Kadugodi,BR4162,0,3,28,Yeshwanthpur TTMC,Kadugodi,0
BMTC,#FFFFFF,Not Available,CSB-VVK,Central Silk Board - Vivekanagara,BR3194,0,3,33,Central Silk Board,Vivekanagara,0
BMTC,#FFFFFF,Not Available,CR-342VA,Handenahalli - Ganjoor,BR2960,0,3,22,Handenahalli,Ganjoor,0
BMTC,#FFFFFF,Not Available,KBS-AKC,Abbanakuppe - Kempegowda Bus Station,BR3527,0,3,36,Abbanakuppe,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CVR-CMT-SMH,Summanahalli Magadi Road - CV Raman Nagara,BR3199,0,3,42,Summanahalli Magadi Road,CV Raman Nagara,0
BMTC,#FFFFFF,Not Available,PK-290F,Shivajinagar Bus Station - Agrahara Layout,BR3867,0,3,42,Shivajinagar Bus Station,Agrahara Layout,1
BMTC,#FFFFFF,Not Available,PK-290E,Yelahanka - Shivajinagar Bus Station,BR3866,0,3,36,Yelahanka,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,AVT-YLKOT,Avathi - Yelahanka Old Town,BR2653,0,3,27,Avathi,Yelahanka Old Town,0
BMTC,#FFFFFF,Not Available,V-Bengaluru-Darshini,Kempegowda Bus Station - Kempegowda Bus Station,BR4177,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CVB-PNN,Cauvery Bhavana - Padmanabha Nagara,BR3196,0,3,35,Cauvery Bhavana,Padmanabha Nagara,0
BMTC,#FFFFFF,Not Available,CHLS-BENG,Christel House Learning School - Bennigana Halli,BR2861,0,3,48,Christel House Learning School,Bennigana Halli,0
BMTC,#FFFFFF,Not Available,226NA,Kempaiahanapalya - Kempegowda Bus Station,BR459,0,3,41,Kempaiahanapalya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,226NB,Kempegowda Bus Station - Kempegowda Bus Station,BR460,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,AMTEC-SBS,Shivajinagar Bus Station - MATHA AMRUTHAMAYI COLLEGE,BR2617,0,3,52,Shivajinagar Bus Station,MATHA AMRUTHAMAYI COLLEGE,1
BMTC,#FFFFFF,Not Available,MGH-KBS,Madhugirihalli - Kempegowda Bus Station,BR3735,0,3,39,Madhugirihalli,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,314BM,Kempegowda Bus Station - Mallesh Palya New Bus Stand,BR1496,0,3,52,Kempegowda Bus Station,Mallesh Palya New Bus Stand,0
BMTC,#FFFFFF,Not Available,ELE-JNN,Jayanagara 9th Block - Electronic City,BR3303,0,3,38,Jayanagara 9th Block,Electronic City,0
BMTC,#FFFFFF,Not Available,BMT9-JKL,Depot 9 - Jakkur Layout,BR2772,0,3,23,Depot 9,Jakkur Layout,0
BMTC,#FFFFFF,Not Available,BRWNR-NLO,Beereshwaralayout - Nandini Layout,BR2792,0,3,34,Beereshwaralayout,Nandini Layout,0
BMTC,#FFFFFF,Not Available,PK-201,Srinagara - Domlur TTMC Bus Stand,BR3861,0,3,33,Srinagara,Domlur TTMC Bus Stand,0
BMTC,#FFFFFF,Not Available,BMT14-BPS,Depot 14 - Boopa Sandra,BR2731,0,3,23,Depot 14,Boopa Sandra,0
BMTC,#FFFFFF,Not Available,CS-170E,Chamarajpet Edga Mydana - Koramangala,BR3086,0,3,37,Chamarajpet Edga Mydana,Koramangala,0
BMTC,#FFFFFF,Not Available,112A,Kaval Byrasandra - Shivajinagar Bus Station,BR19,0,3,43,Kaval Byrasandra,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,V-375A,Shirke KHB Quarters - Electronic City Wipro Gate,BR4111,0,3,48,Shirke KHB Quarters,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,BMT14-VNH,Depot 14 - Vishwanatha Nagenahalli,BR2742,0,3,34,Depot 14,Vishwanatha Nagenahalli,0
BMTC,#FFFFFF,Not Available,CS-301G,Shivajinagar Bus Station - Kada Agrahara,BR3134,0,3,40,Shivajinagar Bus Station,Kada Agrahara,1
BMTC,#FFFFFF,Not Available,MKT-5H,Krishnarajendra Market - Harohalli,BR3737,0,3,34,Krishnarajendra Market,Harohalli,1
BMTC,#FFFFFF,Not Available,RTN-KYB,RTNagara - Kaval Byrasandra,BR3911,0,3,27,RTNagara,Kaval Byrasandra,0
BMTC,#FFFFFF,Not Available,BMT30-NDC,Depot 30 - Nandi Cross,BR2762,0,3,22,Depot 30,Nandi Cross,0
BMTC,#FFFFFF,Not Available,443A,Anjanapura - Kempegowda Bus Station,BR2297,0,3,35,Anjanapura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CS-302N,Kempegowda Bus Station - Kalyananagara Bus Stand,BR3136,0,3,48,Kempegowda Bus Station,Kalyananagara Bus Stand,0
BMTC,#FFFFFF,Not Available,CSB-JHC,Central Silk Board - Jalahalli Cross,BR3190,0,3,36,Central Silk Board,Jalahalli Cross,0
BMTC,#FFFFFF,Not Available,OLDB-CHLS,Old Bayappanahalli - Christ college,BR3837,0,3,35,Old Bayappanahalli,Christ college,0
BMTC,#FFFFFF,Not Available,DSP-KRP,Dasanapura - KR Puram,BR3294,0,3,21,Dasanapura,KR Puram,0
BMTC,#FFFFFF,Not Available,CS-302B,Jalavayu Vihara - Kempegowda Bus Station,BR3135,0,3,40,Jalavayu Vihara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,111A,Kaval Byrasandra - Krishnarajendra Market,BR15,0,3,41,Kaval Byrasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,111C,Kaval Byrasandra - Kempegowda Bus Station,BR16,0,3,41,Kaval Byrasandra,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,111E,Kaval Byrasandra - Jagajeevanram Nagara,BR17,0,3,39,Kaval Byrasandra,Jagajeevanram Nagara,0
BMTC,#FFFFFF,Not Available,ISRO-KGN,ISRO Layout - Kengeri TTMC,BR3419,0,3,26,ISRO Layout,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,114C,Sulthan Palya - Kempegowda Bus Station,BR24,0,3,38,Sulthan Palya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,Depot13-MRTOLL,BMTC Depot-13 - Magadi Road TollGate,BR3266,0,3,36,BMTC Depot-13,Magadi Road TollGate,0
BMTC,#FFFFFF,Not Available,114B,Manorayana Palya - Kempegowda Bus Station,BR23,0,3,41,Manorayana Palya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,114A,Sulthan Palya - Shivajinagar Bus Station,BR22,0,3,40,Sulthan Palya,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,BMT9-JHQ,Depot 9 - Jalahalli Quarters,BR2771,0,3,28,Depot 9,Jalahalli Quarters,0
BMTC,#FFFFFF,Not Available,KHB-HNB,KHB Colony Basaveshwaranagara - Hennur Cross,BR3586,0,3,44,KHB Colony Basaveshwaranagara,Hennur Cross,0
BMTC,#FFFFFF,Not Available,SJHS-HBL,St John High School - Hebbala Bridge,BR3956,0,3,36,St John High School,Hebbala Bridge,0
BMTC,#FFFFFF,Not Available,314FA,Krishnarajendra Market - Mallesh Palya New Bus Stand,BR1501,0,3,52,Krishnarajendra Market,Mallesh Palya New Bus Stand,1
BMTC,#FFFFFF,Not Available,114G,Manorayana Palya - Krishnarajendra Market,BR27,0,3,41,Manorayana Palya,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,114D,Manorayana Palya - Shivajinagar Bus Station,BR25,0,3,43,Manorayana Palya,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,114E,Sulthan Palya - Banashankari Bus Station,BR26,0,3,40,Sulthan Palya,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,JPV-500C,Central Silk Board - KR Puram,BR3497,0,3,29,Central Silk Board,KR Puram,0
BMTC,#FFFFFF,Not Available,NICE-7A,MS Palya - Electronic City Wipro Gate,BR3814,0,3,37,MS Palya,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,SMHS-JVH,St Michael's High School - Jalavayu Vihara,BR3960,0,3,42,St Michael's High School,Jalavayu Vihara,0
BMTC,#FFFFFF,Not Available,CR150,Krishnarajendra Market - Infosys,BR3035,0,3,32,Krishnarajendra Market,Infosys,1
BMTC,#FFFFFF,Not Available,MSP-GGP,MS Palya - Goragunte Palya,BR3778,0,3,26,MS Palya,Goragunte Palya,0
BMTC,#FFFFFF,Not Available,NITT-KCH,NITTE Institute of Technology - Kenchenahalli Yelahanka,BR3815,0,3,55,NITTE Institute of Technology,Kenchenahalli Yelahanka,0
BMTC,#FFFFFF,Not Available,MP-2,JPNagara 6th Phase - Kempegowda Bus Station,BR3744,0,3,43,JPNagara 6th Phase,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,MP-60A,Vijayanagara TTMC - Jayanagara 9th Block,BR3758,0,3,40,Vijayanagara TTMC,Jayanagara 9th Block,0
BMTC,#FFFFFF,Not Available,VSD-RJE,Vidhana Soudha - Rajaji Nagara Entrance,BR4232,0,3,39,Vidhana Soudha,Rajaji Nagara Entrance,0
BMTC,#FFFFFF,Not Available,GLHT-KTP-BTP,Gollarahatti - Bagmane Teck Park,BR3350,0,3,32,Gollarahatti,Bagmane Teck Park,0
BMTC,#FFFFFF,Not Available,SNB-BSN-SMH,Shankararnag Bus Stop - Summanahalli Magadi Road,BR3961,0,3,48,Shankararnag Bus Stop,Summanahalli Magadi Road,0
BMTC,#FFFFFF,Not Available,CS-300E,K R Puram - Shivajinagar Bus Station,BR3133,0,3,36,K R Puram,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,VJN-TEL,Vijayanagara - Tata Elxsi BrigadeTeck Park,BR4200,0,3,42,Vijayanagara,Tata Elxsi BrigadeTeck Park,0
BMTC,#FFFFFF,Not Available,VSD-RJF,Vidhana Soudha - Rajaji Nagar 1st Block,BR4233,0,3,39,Vidhana Soudha,Rajaji Nagar 1st Block,0
BMTC,#FFFFFF,Not Available,CR-91D,Brigade Road - Halasur,BR3021,0,3,22,Brigade Road,Halasur,0
BMTC,#FFFFFF,Not Available,CR144,Neelasandra Rose Garden - Shanthinagar TTMC,BR3034,0,3,43,Neelasandra Rose Garden,Shanthinagar TTMC,0
BMTC,#FFFFFF,Not Available,D13-ABISRO,Depot-13-BS - ABISRO,BR3207,0,3,20,Depot-13-BS,ABISRO,0
BMTC,#FFFFFF,Not Available,226SB,Byramangala - Kempegowda Bus Station,BR465,0,3,36,Byramangala,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,BSF-KMT,BSF - Krishnarajendra Market,BR2795,0,3,28,BSF,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,TR-12A,Girinagara 2ND Stage - YPR RMC,BR4007,0,3,30,Girinagara 2ND Stage,YPR RMC,0
BMTC,#FFFFFF,Not Available,HALLCA-MRHB,HAL/LCA - Jn of Marathalli Bridge,BR3366,0,3,33,HAL/LCA,Jn of Marathalli Bridge,0
BMTC,#FFFFFF,Not Available,NICE-5A,Summanahalli Magadi Road - Electronic City Wipro Gate,BR3811,0,3,53,Summanahalli Magadi Road,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,VPS-BUQ-KST,Kengeri Satelite Town - Vidyanikethan Public School,BR4217,0,3,51,Kengeri Satelite Town,Vidyanikethan Public School,0
BMTC,#FFFFFF,Not Available,BMT22-JCN,Depot 22 - JC Nagara,BR2745,0,3,20,Depot 22,JC Nagara,0
BMTC,#FFFFFF,Not Available,PRSH-KBS,Purushanahalli - Kempegowda Bus Station,BR3890,0,3,39,Purushanahalli,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,115A,Kaval Byrasandra - Kamalanagar BEML layout,BR28,0,3,42,Kaval Byrasandra,Kamalanagar BEML layout,0
BMTC,#FFFFFF,Not Available,BEML5-RJKS,BEML Layout 5th Stage - Rajkumar Samadhi,BR2681,0,3,40,BEML Layout 5th Stage,Rajkumar Samadhi,0
BMTC,#FFFFFF,Not Available,BEML-D6,BEML - BMTC Depot-6,BR2676,0,3,19,BEML,BMTC Depot-6,0
BMTC,#FFFFFF,Not Available,KNPC-ITIB,Kenchanapura Cross - ITI Bhavan,BR3629,0,3,31,Kenchanapura Cross,ITI Bhavan,0
BMTC,#FFFFFF,Not Available,601,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2447,0,3,37,BANASHANKARI TTMC,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,600,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2426,0,3,37,BANASHANKARI TTMC,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,410PS,Bommanahalli - Peenya Satellite Bus Station,BR2263,0,3,43,Bommanahalli,Peenya Satellite Bus Station,0
BMTC,#FFFFFF,Not Available,MRH-GBV,Marathahalli Bridge - Global Village,BR3765,0,3,36,Marathahalli Bridge,Global Village,0
BMTC,#FFFFFF,Not Available,CS-150,Shivajinagar Bus Station - Krishnarajendra Market,BR3083,0,3,49,Shivajinagar Bus Station,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,606,Attibele - Devanagundi,BR2448,0,3,22,Attibele,Devanagundi,0
BMTC,#FFFFFF,Not Available,213QA,Krishnarajendra Market - Gottigehalli,BR304,0,3,37,Krishnarajendra Market,Gottigehalli,1
BMTC,#FFFFFF,Not Available,CS-141,Vivekanagara - Shivajinagar Bus Station,BR3079,0,3,39,Vivekanagara,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,KIAS-8AA,Electronic City Wipro Gate - Kempegowda International Airport,BR3605,0,3,61,Electronic City Wipro Gate,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,CS-143,Neela sandra - Krishnarajendra Market,BR3081,0,3,37,Neela sandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,MDL-ACC,Madiwala MARKET - Accenture,BR3696,0,3,27,Madiwala MARKET,Accenture,1
BMTC,#FFFFFF,Not Available,CR-162E,Kempegowda Bus Station - Multiplex Marathahalli,BR2893,0,3,47,Kempegowda Bus Station,Multiplex Marathahalli,0
BMTC,#FFFFFF,Not Available,CR-304MC,Ganjoor - Chikka Tirupathi,BR2933,0,3,26,Ganjoor,Chikka Tirupathi,0
BMTC,#FFFFFF,Not Available,CS-13E,Banashankari 3rd Stage 2nd Phase - Shivajinagar Bus Station,BR3078,0,3,59,Banashankari 3rd Stage 2nd Phase,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,SHC-KWS,Sheshagiri Halli Mysore Road - Kengeri KSRTC Regional Workshop,BR3949,0,3,62,Sheshagiri Halli Mysore Road,Kengeri KSRTC Regional Workshop,0
BMTC,#FFFFFF,Not Available,CS-96G,Kempegowda Bus Station - Shankararnag Bus Stop,BR3186,0,3,46,Kempegowda Bus Station,Shankararnag Bus Stop,0
BMTC,#FFFFFF,Not Available,HLG-ELCWIPRO,Heelalige - Electronic City Wipro Gate,BR3388,0,3,38,Heelalige,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,CS-96B,Kamalanagar BEML layout - Kempegowda Bus Station,BR3185,0,3,48,Kamalanagar BEML layout,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,AYJC-MRHB,Jalahalli Cross Ayyappa Temple - Marathahalli Bridge,BR2654,0,3,52,Jalahalli Cross Ayyappa Temple,Marathahalli Bridge,0
BMTC,#FFFFFF,Not Available,CR-215CA,Jambusavari dinne - Holy Mother School,BR2915,0,3,38,Jambusavari dinne,Holy Mother School,0
BMTC,#FFFFFF,Not Available,MEBP-KBS,Manyatha Embasy Business Park - Kempegowda Bus Station,BR3710,0,3,54,Manyatha Embasy Business Park,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,61A,Kempegowda Bus Station - Chandra Layout,BR2459,0,3,39,Kempegowda Bus Station,Chandra Layout,0
BMTC,#FFFFFF,Not Available,61B,Kempegowda Bus Station - Saraswathi Nagara Vijayanagara,BR2460,0,3,55,Kempegowda Bus Station,Saraswathi Nagara Vijayanagara,0
BMTC,#FFFFFF,Not Available,CS-178,Tin Factory - Banashankari Bus Station,BR3092,0,3,38,Tin Factory,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,61E,Kempegowda Bus Station - Vijayanagara TTMC,BR2463,0,3,42,Kempegowda Bus Station,Vijayanagara TTMC,0
BMTC,#FFFFFF,Not Available,61F,Kempegowda Bus Station - GKW Layout,BR2464,0,3,35,Kempegowda Bus Station,GKW Layout,0
BMTC,#FFFFFF,Not Available,61C,Kempegowda Bus Station - BCC Layout,BR2461,0,3,35,Kempegowda Bus Station,BCC Layout,0
BMTC,#FFFFFF,Not Available,V-500KM,Kalyani Magnum JP Nagara - ITPL,BR4154,0,3,31,Kalyani Magnum JP Nagara,ITPL,0
BMTC,#FFFFFF,Not Available,61D,Kempegowda Bus Station - Vijayanagara TTMC,BR2462,0,3,42,Kempegowda Bus Station,Vijayanagara TTMC,0
BMTC,#FFFFFF,Not Available,V-500KS,MCTC Bus Stand - Kadugodi,BR4156,0,3,25,MCTC Bus Stand,Kadugodi,0
BMTC,#FFFFFF,Not Available,225DA,BHEL Concrode Layout - Krishnarajendra Market,BR430,0,3,45,BHEL Concrode Layout,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,61J,Kempegowda Bus Station - Chandra Layout 1st Stage,BR2466,0,3,49,Kempegowda Bus Station,Chandra Layout 1st Stage,0
BMTC,#FFFFFF,Not Available,V-500KR,Rajarajeshwarinagara Gate - ITPL,BR4155,0,3,32,Rajarajeshwarinagara Gate,ITPL,0
BMTC,#FFFFFF,Not Available,61G,Kempegowda Bus Station - Chandra Layout,BR2465,0,3,39,Kempegowda Bus Station,Chandra Layout,0
BMTC,#FFFFFF,Not Available,BSFYLK-KMT,Krishnarajendra Market - BSF,BR2796,0,3,28,Krishnarajendra Market,BSF,1
BMTC,#FFFFFF,Not Available,HSRKEB-BTP,HSRKEB - BAGMANE TECH PARK,BR3405,0,3,26,HSRKEB,BAGMANE TECH PARK,0
BMTC,#FFFFFF,Not Available,CS-248A,Laggere - Jalahalli Cross,BR3112,0,3,25,Laggere,Jalahalli Cross,0
BMTC,#FFFFFF,Not Available,KMNR-BEML,Kamalanagar BEML layout - BEML,BR3611,0,3,30,Kamalanagar BEML layout,BEML,0
BMTC,#FFFFFF,Not Available,340AA,Kempegowda Bus Station - Yellu Kunte,BR1744,0,3,36,Kempegowda Bus Station,Yellu Kunte,0
BMTC,#FFFFFF,Not Available,61M,Kempegowda Bus Station - Vidyagiri Layout,BR2468,0,3,41,Kempegowda Bus Station,Vidyagiri Layout,0
BMTC,#FFFFFF,Not Available,CR-411A,Hongansandra - Banashankari Bus Station,BR2996,0,3,39,Hongansandra,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,61K,Kempegowda Bus Station - Nanjarasappa Badavane,BR2467,0,3,46,Kempegowda Bus Station,Nanjarasappa Badavane,0
BMTC,#FFFFFF,Not Available,CS-171,Koramangala - Kempegowda Bus Station,BR3087,0,3,36,Koramangala,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,BTMA-ATB,BTMAXA Software Company - Attibele,BR2805,0,3,34,BTMAXA Software Company,Attibele,0
BMTC,#FFFFFF,Not Available,CS-166,Koramangala - Shivajinagar Bus Station,BR3085,0,3,38,Koramangala,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,225CF,BGS Hospital - Kempegowda Bus Station,BR428,0,3,37,BGS Hospital,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,60A,Vijayanagara TTMC - Jayanagara 9th Block,BR2449,0,3,40,Vijayanagara TTMC,Jayanagara 9th Block,0
BMTC,#FFFFFF,Not Available,60B,Chandra Layout - JP Nagara 3rd Phase,BR2450,0,3,36,Chandra Layout,JP Nagara 3rd Phase,0
BMTC,#FFFFFF,Not Available,225CB,BHEL Layout - Kempegowda Bus Station,BR427,0,3,36,BHEL Layout,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,60C,JPNagara 6th Phase - Chandra Layout,BR2451,0,3,35,JPNagara 6th Phase,Chandra Layout,0
BMTC,#FFFFFF,Not Available,SBCH-BEL,Syndicate bank Colony Andrahalli - BEL Circle,BR3918,0,3,45,Syndicate bank Colony Andrahalli,BEL Circle,0
BMTC,#FFFFFF,Not Available,60E,Vijayanagara TTMC - BTM Layout,BR2452,0,3,30,Vijayanagara TTMC,BTM Layout,0
BMTC,#FFFFFF,Not Available,60F,Chennamma kere Achukattu - Kamalanagar BEML layout,BR2453,0,3,50,Chennamma kere Achukattu,Kamalanagar BEML layout,0
BMTC,#FFFFFF,Not Available,60G,Brudavana Nagara Jinke vana - BTM Layout Bus Stop,BR2454,0,3,49,Brudavana Nagara Jinke vana,BTM Layout Bus Stop,0
BMTC,#FFFFFF,Not Available,60H,Kamalanagar BEML layout - Jayanagara 9th Block,BR2455,0,3,46,Kamalanagar BEML layout,Jayanagara 9th Block,0
BMTC,#FFFFFF,Not Available,V-500KE,Kengeri Housing Board Quarters - ITPL,BR4152,0,3,37,Kengeri Housing Board Quarters,ITPL,0
BMTC,#FFFFFF,Not Available,CS-15A,Padmanabha Nagara - Krishnarajendra Market,BR3084,0,3,42,Padmanabha Nagara,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,60J,Koramangala - GKW Layout,BR2456,0,3,24,Koramangala,GKW Layout,0
BMTC,#FFFFFF,Not Available,V-500KG,Gottigere - ITPL,BR4153,0,3,16,Gottigere,ITPL,0
BMTC,#FFFFFF,Not Available,60L,Vijayanagara TTMC - Jaibheemanagara,BR2457,0,3,35,Vijayanagara TTMC,Jaibheemanagara,0
BMTC,#FFFFFF,Not Available,Depot-13-VBN,Depot-13-BS - Veerabhadranagar,BR3248,0,3,30,Depot-13-BS,Veerabhadranagar,0
BMTC,#FFFFFF,Not Available,DHL-GTG,Deo Hights Layout Arch - Gottigere,BR3282,0,3,34,Deo Hights Layout Arch,Gottigere,0
BMTC,#FFFFFF,Not Available,V-500KB,Chowdeshwari Bus Stand JP Park - ITPL,BR4150,0,3,37,Chowdeshwari Bus Stand JP Park,ITPL,0
BMTC,#FFFFFF,Not Available,MEBP-KAE,Manyatha Embasy Business Park - Konappana Agarahara,BR3709,0,3,51,Manyatha Embasy Business Park,Konappana Agarahara,0
BMTC,#FFFFFF,Not Available,V-500KC,Nagarabhavi BDA Complex - ITPL,BR4151,0,3,30,Nagarabhavi BDA Complex,ITPL,0
BMTC,#FFFFFF,Not Available,D21-BEML,BMTC Depot-21 - BEML,BR3220,0,3,20,BMTC Depot-21,BEML,0
BMTC,#FFFFFF,Not Available,ISRO-KBS,Arybhata ISRO Head Office - Kempegowda Bus Station,BR3418,0,3,50,Arybhata ISRO Head Office,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,V-600F,BANASHANKARI TTMC - Attibele,BR4169,0,3,28,BANASHANKARI TTMC,Attibele,0
BMTC,#FFFFFF,Not Available,V-600C,Banashankari Bus Station - Chandapura,BR4167,0,3,37,Banashankari Bus Station,Chandapura,0
BMTC,#FFFFFF,Not Available,KRPR-HENB,KR Puram Railway Station - Ramakrishna Hegde Nagara,BR3649,0,3,51,KR Puram Railway Station,Ramakrishna Hegde Nagara,0
BMTC,#FFFFFF,Not Available,CS-111,Kaval Byrasandra - Krishnarajendra Market,BR3069,0,3,41,Kaval Byrasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,SCMSP-JFWTC,Sambram College MS Palya - JFWTC,BR3938,0,3,32,Sambram College MS Palya,JFWTC,0
BMTC,#FFFFFF,Not Available,CS-112,Kaval Byrasandra - Shivajinagar Bus Station,BR3070,0,3,43,Kaval Byrasandra,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,V-600M,Chikkalasandra Ramanjaneya Layout - Electronic City Wipro Gate,BR4173,0,3,62,Chikkalasandra Ramanjaneya Layout,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,310B,Shivajinagar Bus Station - Basavanapura Govt School,BR1467,0,3,51,Shivajinagar Bus Station,Basavanapura Govt School,1
BMTC,#FFFFFF,Not Available,310C,Shivajinagar Bus Station - Udayanagara,BR1468,0,3,38,Shivajinagar Bus Station,Udayanagara,1
BMTC,#FFFFFF,Not Available,V-600K,Vijayanagara - BTL College,BR4170,0,3,26,Vijayanagara,BTL College,0
BMTC,#FFFFFF,Not Available,310D,Shivajinagar Bus Station - Naduvatti,BR1469,0,3,36,Shivajinagar Bus Station,Naduvatti,1
BMTC,#FFFFFF,Not Available,CHAKRA-2A,Banashankari Bus Station - Banashankari Bus Station,BR2845,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,310E,Shivajinagar Bus Station - Kittaganur,BR1470,0,3,37,Shivajinagar Bus Station,Kittaganur,1
BMTC,#FFFFFF,Not Available,CS-91D,Kempegowda Bus Station - Electronic City Wipro Gate,BR3183,0,3,51,Kempegowda Bus Station,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,310A,Shivajinagar Bus Station - A Narayanapura,BR1466,0,3,41,Shivajinagar Bus Station,A Narayanapura,1
